No.	SKU	Barcode	Name	Brand	Quantity
2014	422208763	8.80951E+12	Skin protect UV Sunblock 70ml	PEKAH	4
2015	100080043	4.00581E+12	 82959 NIVEA MEN XỊT KHỬ MÙI 48H SILVER PROTECT 150ML 	NIVEA	4
2016	422204801	8.80105E+12	BS HML Pinksalt Floral Mint TP 100g_R20	BAMBOO SALT	4
2017	422212762		[OUTDATE] (BM) L'OREAL SON KEM ROUGE SIGNATURE GLS 113 AC ASJPCN (HSD: 2024-01)	L'OREAL	4
2018	294100002	8.85001E+12	(NGƯNG KD) Listerine Nước Súc Miệng Healthy Bright 250ml	Listerine	4
2019	422205502	8.85914E+12	Malisa Kiss Whitening Perfume Body Lotion 226g #Sweet Poison	Malisa Kiss	4
2020	422215927	8.93621E+12	[COMBO SET KO TÁCH] SVR Topialyse Gel Lavant 400ml + Rửa mặt SVR Topialyse Gel Lavant 55ml	SVR	4
2021	422203484	9E+12	PONDS  Kem chống lão hóa ngày JAR 50G 	POND'S	4
2022	357500001	8.9385E+12	Khăn ướt AGI không hương 100 tờ (Gấu nâu)	AGI	4
2023	422205683	8.85193E+12	Ponds tinh chất dưỡng sáng Bright Beauty 30g/12 chai	POND'S	4
2024	206400028	37000974819	Sữa tắm Olay  Daily Exfoliating With Sea Salts 650 ml	OLAY	4
2025	250900072	8.00828E+12	Fanola Nutri Care Restructuring Shampoo 1000ml	Fanola	4
2026	422209497	8.93484E+12	KĐR CLOSEUP Thơm Mát Bạc Hà 230g/36 Ống	 CLOSE UP 	4
2027	422206961	4.98718E+12	OLAY SERUM NIACINAMIDE AHA 30MLX6	OLAY	4
2028	422209474	8.80946E+12	Black Rouge Airfit Velvet_A10	Black Rouge	4
2029	422203558	4.51141E+12	DHC DHC Vitamin E Natural E (Soybean) (90 days)	DHC	4
2030	100890008	6.92349E+12	L'oreal Thuốc Nhuộm 6.30 Golden Dark	L'OREAL	4
2031	422200212	5.0522E+12	DUREX BCS INVISIBLE EXTRA THIN/LUBRI 10S	Durex	4
2032	422210136	8.80956E+12	ESPOIR COUTURE LIP TINT SHINE #6 NUTTY	Espoir	4
2033	422214170		EN SUA TAM THIEN NHIEN HOA HONG 60G	Enchanteur	4
2034	422211573	8.93521E+12	Sữa tắm ENCHANTEUR SHOWER GEL ROMANTIC 650G	Enchanteur	4
2035	422206972	8.93853E+12	Emmié B5 Complex Mask	Emmie	4
2036	422207405	5.02132E+12	Dầu gội khô party night 100ml	Girlz Only	4
2037	422215376		[OUTDATE] Bioderma Sebium Lotion 50ml (HSD: 2024-08)	BIODERMA	4
2038	422209663		Combo Neutrogena Hydro Boost Water Gel 15g x2	Neutrogena	4
2039	248700106	4.95581E+12	Naris Ailus Stress Free Face Powder 12g 03	NARIS	4
2040	422212028		Cocoon Combo Nước Bưởi 140ml (Phiên Bản Nâng Cấp) +  Dầu Gội Bưởi 310ml	COCOON	4
2041	422216014		[COMBO] L'OREAL MCLR WTR HA 95ML (ZVN01497) + L'Oreal RV HA ACID DAY CREAM 15ml AS + TUI THIET KE THOI TRANG 22 ZVN01625	L'OREAL	4
2042	422205587	8.85884E+12	SỮA DƯỠNG THỂ HƯƠNG NƯỚC HOA CAO CẤP CATHY DOLL BARE HEART PERFUME LOTION 150ML	Cathy Doll	4
2043	422211204	8.80971E+12	(BM) innisfree Jeju Life Perfumed Hand Cream #SNOW PATH	Innisfree	4
2044	231300016	8.80921E+12	PURITA AQUA RED GINSENG  ESSENCE MASK 	PURITA	4
2045	272100025	8.88834E+12	HÀNG NGÀY HƯƠNG TỰ NHIÊN KK 40X24	KOTEX	4
2046	422206867	4.90311E+12	BVS Sofy skin comfort 23cm cánh 20	SOFY	4
2047	422206701	8.93487E+12	SUNSILK dầu gội óng mượt rạng ngời 320g/24 chai	Sunsilk	4
2048	422216662		 [COMBO 2] NIVEA 85301 LNM SERUM HONG HOKKAIDO 40ML X2	NIVEA	4
2049	422212111	8.80961E+12	innisfree canola honey lip balm 3.5g	Innisfree	4
2050	422207564		COMBO Cocoon Nước Cân Bằng Da Bí Đao 140ml ( mẫu mới ) + Cocoon Nước Tẩy Trang Bí Đao 140ml	COCOON	4
2051	422205989	6.9024E+12	Maybelline Son Kem Sensational Cushion Matte CM07	MAYBELLINE	4
2052	294100021	8.85001E+12	Listerine Nước Súc Miệng Tartar Protection 250ml	Listerine	4
2053	204900124		LRP026 Combo Effaclar Gel 400ML + Gel 50ML	LA ROCHE-POSAY	4
2054	422202168		Hadalabo Combo Ad.Nourish ( SRM 80g + Lotion Da Thường 170ml) )	HADALABO	4
2055	279100023	8.93476E+12	Khăn Ướt Fressi Face 20	FRESSI	4
2056	422209643		Cocoon Combo Tẩy Cafe Body + Cafe Môi	COCOON	4
2057	422205745	3.49932E+12	Cetaphil Bright Healthy Radiance Cleanser	CETAPHIL	4
2058	234300003	8.80962E+12	Mediheal  Pomegranate Vita Mask	Mediheal	4
2059	206800016	8.93607E+12	Provence Dầu Gội Olive dưỡng tóc bồng bềnh - 650ml	Purité By Prôvence	4
2060	422208880	8.00241E+12	Dung dịch vệ sinh Chilly Delicato 200ml	Chilly	4
2061	422202841	3.28277E+12	ADERMA EPITHELIALE A.H DUO CREAM 40ML ( NEW )	A derma	4
2062	100080050	4.00581E+12	 82967 NIVEA XỊT KHỬ MÙI EXTRA WHIHTENING 48H 150ML 	NIVEA	4
2063	422209914		[COMBO] MB095921 CERAVE HYDRATING CLEANSER 88ml + MB096900 CERAVE MOISTURIZING LOTION 20ml	CeraVe	4
2064	361900004	4.51357E+12	DẦU XẢ SALON LINK EXTRA 1000ml	KUMANO	4
2065	248700041	4.95581E+12	Naris URUOI-YA COLLAGEN  MOITRURIZING MILK- Sữa dưỡng Collagen chống lão hóa	NARIS	4
2066	422215902	8.80972E+12	 Lilybyred Mood Keyboard Eyeshadow M05 _Warm Membership 10.5G	Lilybyred	4
2067	386000011	8.80951E+12	JMsolution Water Derma Care Centella Repair Capssule Mask 30ml	JMsolution	4
2068	422207574	3.70113E+12	BIODERMA_Atoderm Intensive gel-crème 75ml	BIODERMA	4
2069	422211558	8.93521E+12	Lăn khử mùi ENCHANTEUR W ROLL ON DELIGHTFUL 50ML	Enchanteur	4
2070	422216630	6.97461E+12	Perfect Diary Ultra Matte Liquid Lipstick 2.5g 904	Perfect Diary	4
2071	422211509	8.80938E+12	16plain Multi-care Moisture vitamin Mask	16PLAIN	4
2072	422208879	8.00241E+12	Dung dịch vệ sinh Chilly Gel 200ml	Chilly	4
2073	422207774	6.9024E+12	(BM) MAYBELLINE TATTOO BROW 36H PENCIL GR BR AS	MAYBELLINE	4
2074	422214266	8.80946E+12	Black Rouge Muddish Cushion Velvet_Mv02	Black Rouge	4
2075	422205160	4.71154E+12	[COMBO] NARUKO Taiwan Magnolia Brightening and Firming Mask EX (hộp 10 miếng)	NARUKO	4
2076	422209909		[COMBO] MB094622 CERAVE FOAMING CLEANSER 236ml +  MB096900 CERAVE MOISTURIZING LOTION 20ml 	CeraVe	4
2077	422216482		[COMBO] 2 Listerine Nước Súc Miệng Green Tea 750mlX2	Listerine	4
2078	422210940	8.80962E+12	Foellie Eau De Tuileries INNER PERFUME - tròn hồng	Foellie	4
2079	309300020	8.85884E+12	Tẩy tế bào chết sữa bò Cathy Doll Peeling Body Scrub 320ml White Milk Shine	Cathy Doll	4
2080	422208984	3.33788E+12	MB097502/ MB102401 CERAVE FACIAL MOISTURISING LOTION AM 52ml (101167975)	CeraVe	4
2081	422208247	8.93514E+12	LKM BOSS INTENSE 48H 50ML	X-MEN FOR BOSS	4
2082	100550385	6.55439E+11	PAULA'S CHOICE RESIST DAILY WRINKLE SPF30 60ML [7760]	PAULA'S CHOICE	4
2083	100190160	37000267904	Sữa tắm Old Spice Fiji Fresher Collection 473 ml	Old Spice	4
2084	422212686	6.9024E+12	MAYBELLINE FIT ME FRESH TINT SPF50 05 AS	MAYBELLINE	4
2085	100830003	8.99138E+12	L'OREAL NUOC TAY TRANG MAT MOI 125ML	L'OREAL	4
2086	422214152	8.80978E+12	Son môi GLAMRR Q (V​E​G​A​N S​U​P​E​R L​I​P B​A​L​M 0​1 C​H​E​R​I​E, 4.5g)	GLAMRR Q	4
2087	422216344	3337875684118​	CERAVE MB191200​ SA SMOOTHING CLEANSER 236ML	CeraVe	4
2088	222600052	8.88818E+12	Bio-Essence Micellar Water 100ml	Bio-essence	4
2089	422211312	4.97423E+12	sagami miracle fit (Hộp 10)	Sagami	4
2090	422211210	8.80971E+12	(BM) innisfree Auto EyeBrow Pencil #6 Urban Brown 	Innisfree	4
2091	422209489	8.80946E+12	Black Rouge Double Layer Over Velvet_Dl06	Black Rouge	4
2092	422212188	8.49136E+11	City Color Oil_Control Matte Setting Spray 75ml	CITY COLOR	4
2093	422211556	8.93521E+12	Lăn khử mùi  ENCHANTEUR W ROLL ON ROMANTIC 50ML	Enchanteur	4
2094	422202921	8.93529E+12	Felina Salt Glow 500g #Milk	Felina	4
2095	422206293	8.80944E+12	3Ce Velvet Lip Tint #Simply Speaking	3ce	4
2096	331300017	4.9013E+12	721999 CURÉL SEBUM TROUBLE CARE SEBUM CARE FOAMING WASH (150 ml) 	CUREL	4
2097	206200008	4.00581E+12	NIVEA -82234 NIVEA LĂN NỮ INVISIBLE BLACK & WHITE PURE 48H 50ML	NIVEA	4
2098	204900087	3.43342E+12	 LA ROCHE-POSAY M9054220 Effaclar Astringent Lotion TONER 200ml	LA ROCHE-POSAY	4
2099	422212308		[COMBO] 2 KCN Caryophy  Smart Moist Sunscreen 50ml	Caryophy	4
2100	345800002	8.80953E+12	Some By Mi AHA-BHA-PHA 30 Days Miracle Serum 50ml	SOME BY MI	4
2101	232100005	4.51141E+12	"DHC Deep Cleansing Oil (S) 70ml	"	DHC	4
2102	248700107	4.95581E+12	Naris Ailus Stress Free Face Powder 12g 02	NARIS	4
2103	422210844	4.71138E+12	Lemonade Matte Addict Concealer - A02 (3g)	LEMONADE	4
2104	422216493	7.61208E+12	CETAPHIL SUN SPF50+ LIGHT GEL 50ML	CETAPHIL	4
2105	412400007	4.58061E+12	Nucos White (Plus Placenta) 60v/hộp	Nucos	4
2106	422208093	8.93501E+12	Tinh chất dưỡng và ngăn rụng tóc (50 Megumi Hair Essence) 30ml	MEGUMI	4
2107	422216660		Combo Fino Premium Touch 230g + Premium Touch Hair Oil 70ml	FINO	4
2108	222600053	8.88818E+12	Bio-essence Bird Nest Collagen Cleanser 100G	Bio-essence	4
2109	422206042	77043003473	ST.IVES SRM TTB DACHET BO&MAT ONG 170G_G	ST.IVES	4
2110	422215217	8.80993E+12	Laneige_Lip Sleeping Mask EX Pink Lemon Swirl 20g	LANEIGE	4
2111	293500014	3.40136E+12	SVR SEBIACLEAR Eau Micellaire 75ml	SVR	4
2112	393800042	8.80335E+12	Frudia My Orchard Mangosteen Hand Cream 30ml	FRUDIA	4
2113	100770053	8.8094E+12	VAC Bộ Cọ Vacosi Hồng (14 cây) BC09	VACOSI	4
2114	422209672	8.93487E+12	TRESEMME Kem Ủ Salon Rebond 180ml/12	TRESEMME	4
2115	367800011	9.31266E+12	Australis 4 In 1 Concealer & Corrector Palette	AUSTRALIS	4
2116	422209411	8.85884E+12	Bảng Phấn Mắt Baby Bright Pink Eye Palette 0.7g x 6colors	Baby Bright	4
2117	204900058		LRP COMBO KCN Anthelios Xl SPF50 Dry Touch Gel-Cream Anti-Shine 50ml (Không màu) + SRM LRP Effaclar Gel Moussant 50ml	LA ROCHE-POSAY	4
2118	352100010	8.80105E+12	Phấn nền lạnh AGE20's Essence Cover  Pact Original Pink (No.23)	Age20'S	4
2119	204600009	4.90243E+12	DG H&S Cho Da Đầu Ngứa 625ml	Head & Shoulders	4
2120	422207816	8.93609E+12	Milaganics Bột Yến Mạch MILAGANICS 90g-H02 hũ	Milaganics	4
2121	100150039	3.33787E+12	M1037304 VICHY Thermal Spa Water - 300ml 	VICHY	4
2122	422210538	8.93487E+12	LIFEBUOY NRT Bạc Bảo Vệ 450g/12 chai	LIFEBUOY	4
2123	422205514		Nuxe Huile Prodigieuse Multi-Purpose Dry Oil 10ml	Nuxe	4
2124	201100140	8.8094E+12	VAC Realbrow TATTOO Pen #04 Gray Brown 3g	VACOSI	4
2125	422201226	8.85959E+12	Lemonade Supernatural Mascara - Black 	LEMONADE	4
2126	422201773	8.80952E+12	May Island Mask Pack 25ml #Pearl	May Island	4
2127	331300034	4.9013E+12	Megrhythm Mặt na hơi nóng cho Mắt hương Cam Yuzu 5x24	MEGRHYTHM	4
2128	334300003	8.93501E+12	Tinh chất Dưỡng da Botanic 30g	Botanic	3
2129	422207868	8.80956E+12	Tinh chất dưỡng da VEGICK SUPER WHITENING SERUM (30ml)	VEGICK	3
2130	100190174	4.00581E+12	 81775 NIVEA MEN SRM EXTRA WHITE OIL CONTROL MUD FOAM 100G 	NIVEA	3
2131	422205442		Combo Tsubaki PREMIUM MOIST SHAMPOO 490ML + PREMIUM MOIST TREATMENT 180G	Tsubaki	3
2132	422210941	8.80962E+12	Foellie Eau De Venus INNER PERFUME - vàng	Foellie	3
2133	422209027	5.01072E+12	Dầu gội khô Batiste hương Dưa Lưới (Batiste Dry Shampoo RADIANCE dazzling melon)	Batiste	3
2134	422212122	8.50019E+11	Olaplex Dầu gội khô Olaplex No.4D Clean Volume Detox Dry Shampoo 250ml	Olaplex	3
2135	422216956		Combo 12 innisfree My Real Squeeze Mask-Rose	Innisfree	3
2136	422204814	8.80105E+12	RE HEUK HD LIGHTBROWN nâusáng 127g	REEN	3
2137	422207209	8.88786E+12	438057 - Khẩu trang tiêu chuẩn KN95 3M 9513 trắng, gói 3 cái	Nexcare	3
2138	331500003	8.93501E+12	Lipice Son Dưỡng Hương Táo 4,3g-	LIPICE 	3
2139	422210937	8.80962E+12	Foellie Eau De Cherry Blossom INNER PERFUME - tím	Foellie	3
2140	422204059	4.51141E+12	DHC  Melilot (30 days)	DHC	3
2141	422211766	8.93609E+12	Money Honey BODYMISS 35ml	Bodymiss	3
2142	213300068	8.93468E+12	604937 SRM Sáng Mịn Đầy Sức Sống 100g	Biore	3
2143	422206957	4.98718E+12	OLAY KDD COLLAGEN TAI TAO DA 50GX6	OLAY	3
2144	422215297	8.93601E+12	Dầu xả dược liệu Nguyên xuân 150ml KM 30ml	Nguyên Xuân	3
2145	422206303	8.80966E+12	3Ce Blur Water Tint #Sepia	3ce	3
2146	422209585	8934839126001X3	[COMBO] 3 KĐR CLOSEUP Thơm Mát Lộc Đề 230g/36 Ống	 CLOSE UP 	3
2147	422215411	8.80955E+12	Phấn nước dưỡng ẩm LIME V Collagen Ample Cushion SPF 50+ PA +++ No.10 Rose Beige	LIME	3
2148	422212864	8.8095E+12	[COMBO] Caryophy bộ đôi kem chống nắng nâng tông và dưỡng ẩm tone up & moist 50ml 	Caryophy	3
2149	422214134	8.93501E+12	Hada Labo Advanced Nourish Hyaluronic Acid Lotion For Normal To Dry Skin 170ml (Túi Refill)	HADALABO	3
2150	422210139	8.80956E+12	ESPOIR Pro Tailor Be Velvet Cover Cushion No.21 IVORY	Espoir	3
2151	204900127		COMBO 2 MB164400 Xịt khoáng LA ROCHE-POSAY 50g 	LA ROCHE-POSAY	3
2152	422201922	8.80949E+12	Gilaa Long Wear Lip Cream #01 Glad Day	Gilaa	3
2153	422202226	4.71016E+12	SEXYLOOK Jelly Mask Lên Men (tím) (3M)	sexylook	3
2154	422200209	5.01023E+12	DUREX PERFORMA (ĐỒNG HỒ >) 12s	Durex	3
2155	422202830	8.80962E+12	Mediheal Boost Alpha Mask ex	Mediheal	3
2156	422214633	8.80951E+12	Kem dưỡng trắng da Pekah 50ml	PEKAH	3
2157	343100038	8.80924E+12	B.O.M PEARL PARTY EYE GLITTER - 01 MIRROR BALL 	B.O.M	3
2158	422212625	8.00241E+12	Dung dịch vệ sinh Chilly Delicato 50ml	Chilly	3
2159	422201942	8.85001E+12	Colgate BCDR 360 Charcoal Spiral đôi	Colgate	3
2160	422207721	8.80949E+12	BANOBAGI Vita Genic Jelly Mask Whitening & Repair	BANOBAGI	3
2161	422207471	4.90143E+12	"KISSME HEROINE Mascara dạng màng film nâng cao chống
trôi siêu bền giúp nâng cong và dày mi tối đa ( màu đen tuyền)"	KISSME	3
2162	422209430	8.80962E+12	Mediheal Madecassoside Essential Mask 24ml	Mediheal	3
2163	422208096	4.57116E+12	Orihiro Glucosamine 900	ORIHIRO	3
2164	230700039	8.80944E+12	3CE VELVET LIP TINT #GOING RIGHT	3ce	3
2165	422205098	8.80945E+12	It's Skin  Hyaluronic Acid Moisture Mask Sheet	IT'S SKIN	3
2166	224100015	8.93501E+12	Hadalabo - Lotion Pro Anti Aging -100ml 	HADALABO	3
2167	242300006	3.40136E+12	ETIAXIL Deo 48h Pieds Feet  100ml	ETIAXIL	3
2168	422212266	4.0058E+12	66883 TINH CHAT MONO CHAMBER 30 +63470-T	Eucerin	3
2169	422202028	8.93484E+12	P/S PASTE SENSITIVE EXPERT FRESHNESS 100G (60)	 P/S	3
2170	413600001	8.93484E+12	P/S BAN CHAI MUOI TRE 48X1PC	 P/S	3
2171	422209004	8.93514E+12	TG XMEN FIRE 12H THOM LAU S.SAU 650GX12	X-MEN	3
2172	422211195	3.66236E+12	SVR SEBIACLEAR Gel Moussant 400ml(Refill)	SVR	3
2173	422206735	6.55439E+11	PAULA'S CHOICE Weightless Body Treatment 2% BHA - Trial 60ml [5707]	PAULA'S CHOICE	3
2174	422209493	8.93487E+12	Clear dầu gội 48 giờ sạch gàu ngứa 630g/8 chai	CLEAR 	3
2175	422207812		Cocoon Combo Túi Refill Body 600ml  + Tẩy Mặt 150ml	COCOON	3
2176	422211612	8.93527E+12	[BUNDLE] VVN02803-LRP_CICAPLAST B5 40ML RENO + MB164400  Thermal Spring Water 50G PLUS BUNDLE 2023	LA ROCHE-POSAY	3
2177	422205161	4.71154E+12	[COMBO] NARUKO Narcissus Repairing Mask (hộp 10 miếng)	NARUKO	3
2178	422211665	9.34205E+12	Costar Viên uống dầu cá 1000mg Omega 3 (Hộp 365 viên)	Costar	3
2179	422205152	8.85003E+12	83506 KEM TRẮNG DA ĐÊM UL WHT 50ML	Eucerin	3
2180	422209718	8.80949E+12	Banobagi Stem Cell Vitamin Mask Whitening & Aqua Hydrating (màu xanh dương đậm) (Hộp 10 miếng)	BANOBAGI	3
2181	422205274	4.89123E+12	DAO CAO DUNG 1 LAN SCHICK2 (vàng)	SCHICK	3
2182	422202918	8.93529E+12	Felina Salt Glow 500g #Pink Peony	Felina	3
2183	201600135	3.33788E+12	Vichy Normaderm Phytosolution Double-Correction Daily Care 50ml	VICHY	3
2184	318100025	8.93607E+12	Mira dao cạo chân mày 2cay/bộ B759	Mira	3
2185	422208301	8.93529E+12	Kềm Inox Cắt Móng Precinox G201 (NGƯNG SX)	Precinox	3
2186	201100260	6.97076E+12	VAC E02 SMALL SHADOW BRUSH	VACOSI	3
2187	422205830	8.93854E+12	Sữa Tắm Nước Hoa Gennie Little Black Dress For Her 450ml	Gennie	3
2188	272100003	8.88834E+12	Kotex Style LST siêu mỏng cánh 8	KOTEX	3
2189	422206728	8.80965E+12	Sur.Medic+ Kem Dưỡng Thể Trắng Da Nâng Tông Super Glutathione 100TM Bright Body Tone Up Cream 150ml	Sur.Medic+	3
2190	422210631		[GIFT] 83581 EUCERIN TẨY TRANG DERMATO 3IN1 100ML	Eucerin	3
2191	422204919	6.97018E+12	GARNIER H BOMB LAVENDER MASK AS	GARNIER	3
2192	422204436	8.93487E+12	DOVE DG PHUC HOI HU TON AW0121 8X640G	DOVE	3
2193	204100038	8.85003E+12	63075 EUCERIN PH5 WASHLOTION 1000ML	Eucerin	3
2194	100890007	8.85043E+12	L'oreal Thuốc Nhuộm 5-Natural Light Brown	L'OREAL	3
2195	422203270	8.85182E+12	607536 Laurier Loại siêu mỏng 1mm ngày hương Anh Đào 22cm 20m	Laurier	3
2196	422203025		MB030201 ANTHELIOS DRY TOUCH  15ML	LA ROCHE-POSAY	3
2197	422216947		Combo 7 innisfree Squeeze Energy Mask Centella	Innisfree	3
2198	422209132	8.80971E+12	innisfree Cherry blossom jelly cream 50ml (21)	Innisfree	3
2199	422207988	9.55525E+12	Silky Girl Blush Hour 01 Sweet Peach	Silky Girl	3
2200	422207449	4.00581E+12	88869 SRM NAM BRT 12H OIL CLR FOAM 100G	NIVEA	3
2201	422210939	8.80962E+12	Foellie Eau De Ciel INNER PERFUME - bạc	Foellie	3
2202	422214983		[OUTDATE] 3Ce Matte Lip Color #224 (HSD: 2024-03)	3ce	3
2203	422201721	6.34159E+11	Hairburst Chewable Hair Vitamins 60 viên	HairBurst 	3
2204	230700026	8.80944E+12	3CE MOOD RECIPE MATTE LIP COLOR #222	3ce	3
2205	422206541	8.85003E+12	98359 EUC SRM TRANG DA SPOTLESS 50G	Eucerin	3
2206	422212955	8.85182E+12	Bioré Uv Serum Chống Nắng Dưỡng Thể Kháng Bụi Sáng Da Mịn Màng Hương Quả Mọng 150ml	Biore	3
2207	422210300	8.8098E+12	Mise en scene Perfect Serum Styling 15ml	Mise en scène	3
2208	204900030		LRP COMBO SRM EFFACLAR GEL  50ML + LRP Nước tẩy trang SENSITIVE SKIN  50ML	LA ROCHE-POSAY	3
2209	386000006	8.80951E+12	JMsolution Water Luminous S.O.S Ringer Mask 35ml	JMsolution	3
2210	422211161	8.85193E+12	69562875 DOVE Serum + Kem Xả Hair Therapy Ng.Ngừa Lão Hóa230ML/24Chai	DOVE	3
2211	422200200	5.03848E+12	DUREX FETHER ULTIMA (LÔNG GÀ ĐỎ <) 3s	Durex	3
2212	422209443	8.80962E+12	Mediheal Pantenolips Sleeping Mask	Mediheal	3
2213	422209469	8.80946E+12	Black Rouge Airfit Velvet_A33	Black Rouge	3
2214	422205370	8.93501E+12	Sản phẩm xua muỗi dạng xịt hương Sả Chanh (Remos Hương Sả Chanh) 60ml (BM)	REMOS	3
2215	205100490	6.9237E+12	REVITALIFT CRYSTAL MICRO-ESSENCE WATER 130ml	L'OREAL	3
2216	201600157		VC0061 KCN VICHY DARK SPOT 50ml + 1 NOL GEL 50ml	VICHY	3
2217	100160021	3.33788E+12	M9740020  VICHY Ideal Soleil 3 in 1 tinted anti dark spot care SPF50 50ml	VICHY	3
2218	222600031	8.88818E+12	Bio essence 24K Bio Gold Day Cream SPF 25 40g	Bio-essence	3
2219	422203694		Combo 2 BIODERMA Nước tẩy trang Sensibio H2O ( hồng ) 500ml 	BIODERMA	3
2220	422202323	8.80942E+12	Angel's Liquid Glutathione Centella Calming Body Mist 150ml	Angel's Liquid	3
2221	422211159	8.85193E+12	69562874 DOVE Serum+Kem Xả Hair Therapy P.Hồi Ng.GãyRụng 230ML/24Chai	DOVE	3
2222	248700044	4.98765E+12	Naris SAPRIL COLLAGEN 2G X 30 STICKS - Collagen uống hương vị trái cây 2gx30 gói/ 1box	NARIS	3
2223	422214615		Combo Senka White Beauty Glow Gel Cream 50g & SENKA White Beauty Lotion 200ml 	SENKA	3
2224	422202727		VC57 BOX NMD PHYTO 50ML + NOR GEL 50ML	VICHY	3
2225	422212525		[GIFT] Dung dịch vệ sinh nam Elagent Men - Sanda Perfume 30G (Đen) 	Nerman	3
2226	100770043	6.97076E+12	VACOSI-CỌ E09-SMUDGE PRO	VACOSI	3
2227	422216416		[COMBO] 2 Kem Chống Nắng Kiểm Soát Dầu LA ROCHE-POSAY M9159120 Anthelios Xl SPF50+ Dry Touch Gel-Cream Anti-Shine 50MLX2 	LA ROCHE-POSAY	3
2228	422206774	8.8095E+12	Caryophy Smart Peeling Gel 250ml	Caryophy	3
2229	422209938		COMBO 2 VASELINE Healthy white Sun + Pollution Protection 5in1 300ml (NEW)	VASELINE	3
2230	422204754	4.90243E+12	Olay Regenerist RetinolNight Face Cream 50g	OLAY	3
2231	422207327	8.93487E+12	LIFEBUOY Sữa Tắm Bảo Vệ Vượt Trội 800G/12 Túi	LIFEBUOY	3
2232	422207776	6.9024E+12	MAYBELLINE TATTOO BROW 36H PENCIL NT BR AS	MAYBELLINE	3
2233	422209618	8.93529E+12	S.O.N Kem Dưỡng Ẩm Nghệ Đen & Gấc 30g	S.O.N	3
2234	422214258	2.00021E+12	[GIFT] Máy đẩy tinh chất Teana	TEANA	3
2235	422207233	4.58951E+12	Kumargic Eye Cream 20g ( mẫu mới )	Kumargic 	3
2236	224100017	8.93501E+12	Hadalabo - Tinh chất Pro Anti Aging - 30g	HADALABO	3
2237	100180089	3.28278E+12	Avène XeraCalm AD Lipid-Replenishing Cream 200ML	AVENE	3
2238	422206956	4.98718E+12	OLAY KDD NIACINAMIDE AHA 50GX6	OLAY	3
2239	422205459	5.01072E+12	Batiste Dầu Gội Khô  Hương Hoa Quyến Rũ- Batiste Dry Shampoo Floral & Flirty Blush 200Ml	Batiste	3
2240	422214690		[COMBO 2] VASELINE  kem dưỡng chống nắng toàn diệnSun + Pollution Protection 5in1 300ml +  tinh chất dưỡng thể sáng da nâng tông 300ml	VASELINE	3
2241	422210146	8.93854E+12	CELL FUSION  Brightening Tone Up Sunscreen SPF50+/PA++++ 35ml	Cell Fusion C	3
2242	249600035	4.90133E+12	Set 3 dao cạo lông mày KAI Pretty	KAI	3
2243	422205188		[COMBO]  GARNIER KEM DƯỠNG SÁNG DA NGÀY ĐÊM 50ML	GARNIER	3
2244	422211433	8.93608E+12	Nước Uống Làm Đẹp Collagen ADIVA Gold 14 lọ/hộp	ADIVA	3
2245	422211991	8.80949E+12	Mặt nạ BANOBAGI Stem Cell Magic Mask Moisture 23ml	BANOBAGI	3
2246	413400002	8.93619E+12	Inci Mask Khẩu Trang Y Tế	Inci	3
2247	345800025	8.80965E+12	Some By Mi Snail Truecica Miracle Repair Low PH Gel Cleanser 100ml	SOME BY MI	3
2248	422204066		Premium Saffron Collagen 2g x10 gói	Gilaa	3
2249	422200037	70501811030	Neutrogena Liquid Pure Mind Facial Cleaner 100ml	Neutrogena	3
2250	422216806	6.97076E+12	L10-Y24-VACOSI SOFT LIP BRUSH (CỌ MÔI ĐẦU TRÒN VACOSI)	VACOSI	3
2251	226200013	8.93501E+12	Tinh chất chuyên biệt cho da mụn Acnes 25+  20ml	Acnes	3
2252	422210279	9.3294E+12	Pure Paw Paw Kem cấp ẩm và giảm nứt nẻ dạng sáp 25g	Pure Paw Paw	3
2253	222600030	8.88818E+12	Bio essence 24K Bio Gold Water 150ml	Bio-essence	3
2254	422206030		[COMBO] Effaclar Purifying Foaming Gel 400ML + Micellar Water Ultra Oil Skin 400ml 	LA ROCHE-POSAY	3
2255	100770033	6.97076E+12	VACOSI-CỌ M09-ANGLE POWDER & BLUSH	VACOSI	3
2256	254100014	3.46808E+12	CORINE DE FARME INTIMATE GEL PROTECT 250ml	CORINE DE FARME	3
2257	100890009	8.99138E+12	L'oreal Thuốc Nhuộm4.26 Purple Brown 	L'OREAL	3
2258	422207090	3.60597E+12	KIEHL'S UF OF GL CRM UFOF GEL CRM 28ML	KIEHL'S	3
2259	422216149	8.93607E+12	[GIFT] Bông tẩy trang Mira 100 Pads	Mira	3
2260	422207869	8.80956E+12	Tinh chất dưỡng da VEGICK SUPER CALMING SERUM (30ml)	VEGICK	3
2261	422202626	8.85398E+12	Argussy Coffee Salt Scrub 280g	Argussy	3
2262	422209191	8.93487E+12	DOVE Sữa Tắm Chăm Sóc Da Khô (Nâu) 500G/ 12 Chai	DOVE	3
2263	422209954	8.85884E+12	Kem Nền Mịn Lì Cathy Doll Cover Matte Foundation Spf15 Pa+++ 15Ml#01 Ivory	Cathy Doll	3
2264	422215408	8.80101E+12	INNERB AQUA RICH DOUBLE UP 42G*20EA (70 viên)	Innerb 	3
